x1,x2,y
-2.4497,7.7825,1
-2.4869,7.7755,1
-2.5241,7.7684,1
-2.5613,7.761,1
-2.5984,7.7535,1
-2.6356,7.7458,1
-2.6727,7.738,1
-2.7098,7.7299,1
-2.7469,7.7217,1
-2.784,7.7133,1
-2.821,7.7047,1
-2.8581,7.696,1
-2.8951,7.6871,1
-2.9321,7.678,1
-2.9691,7.6687,1
-3.006,7.6592,1
-3.0429,7.6496,1
-3.0798,7.6398,1
-3.1167,7.6298,1
-3.1536,7.6196,1
-3.1904,7.6092,1
-3.2272,7.5987,1
-3.2639,7.588,1
-3.3007,7.5771,1
-3.3374,7.566,1
-3.374,7.5548,1
-3.4107,7.5434,1
-3.4473,7.5318,1
-3.4838,7.52,1
-3.5204,7.5081,1
-3.5569,7.496,1
-3.5933,7.4837,1
-3.6298,7.4712,1
-3.6661,7.4585,1
-3.7025,7.4457,1
-3.7388,7.4327,1
-3.775,7.4195,1
-3.8113,7.4061,1
-3.8474,7.3926,1
-3.8836,7.3789,1
-3.9197,7.365,1
-3.9557,7.3509,1
-3.9917,7.3367,1
-4.0276,7.3223,1
-4.0635,7.3077,1
-4.0994,7.2929,1
-4.1352,7.2779,1
-4.1709,7.2628,1
-4.2066,7.2475,1
-4.2423,7.2321,1
-4.2779,7.2164,1
-4.3134,7.2006,1
-4.3489,7.1846,1
-4.3843,7.1684,1
-4.4197,7.1521,1
-4.455,7.1356,1
-4.4903,7.1189,1
-4.5254,7.102,1
-4.5606,7.085,1
-4.5957,7.0678,1
-4.6307,7.0504,1
-4.6656,7.0328,1
-4.7005,7.0151,1
-4.7353,6.9972,1
-4.7701,6.9792,1
-4.8048,6.9609,1
-4.8394,6.9425,1
-4.8739,6.9239,1
-4.9084,6.9052,1
-4.9428,6.8862,1
-4.9772,6.8671,1
-5.0115,6.8479,1
-5.0457,6.8284,1
-5.0798,6.8088,1
-5.1139,6.789,1
-5.1478,6.7691,1
-5.1818,6.749,1
-5.2156,6.7287,1
-5.2493,6.7082,1
-5.283,6.6876,1
-5.3166,6.6668,1
-5.3501,6.6459,1
-5.3836,6.6247,1
-5.4169,6.6034,1
-5.4502,6.582,1
-5.4834,6.5604,1
-5.5165,6.5386,1
-5.5495,6.5166,1
-5.5825,6.4945,1
-5.6153,6.4722,1
-5.6481,6.4497,1
-5.6808,6.4271,1
-5.7133,6.4043,1
-5.7458,6.3814,1
-5.7782,6.3583,1
-5.8106,6.335,1
-5.8428,6.3116,1
-5.8749,6.288,1
-5.907,6.2642,1
-5.9389,6.2403,1
-5.9708,6.2162,1
-6.0025,6.192,1
-6.0342,6.1676,1
-6.0657,6.143,1
-6.0972,6.1183,1
-6.1286,6.0934,1
-6.1598,6.0683,1
-6.191,6.0431,1
-6.222,6.0178,1
-6.253,5.9923,1
-6.2838,5.9666,1
-6.3146,5.9408,1
-6.3452,5.9148,1
-6.3758,5.8886,1
-6.4062,5.8623,1
-6.4365,5.8359,1
-6.4668,5.8092,1
-6.4969,5.7825,1
-6.5269,5.7556,1
-6.5568,5.7285,1
-6.5865,5.7012,1
-6.6162,5.6739,1
-6.6458,5.6463,1
-6.6752,5.6186,1
-6.7045,5.5908,1
-6.7338,5.5628,1
-6.7628,5.5347,1
-6.7918,5.5064,1
-6.8207,5.4779,1
-6.8494,5.4494,1
-6.8781,5.4206,1
-6.9066,5.3917,1
-6.935,5.3627,1
-6.9632,5.3335,1
-6.9914,5.3042,1
-7.0194,5.2747,1
-7.0473,5.2451,1
-7.0751,5.2153,1
-7.1027,5.1854,1
-7.1302,5.1554,1
-7.1576,5.1252,1
-7.1849,5.0949,1
-7.212,5.0644,1
-7.2391,5.0337,1
-7.2659,5.003,1
-7.2927,4.9721,1
-7.3193,4.941,1
-7.3458,4.9098,1
-7.3722,4.8785,1
-7.3984,4.8471,1
-7.4245,4.8155,1
-7.4505,4.7837,1
-7.4763,4.7518,1
-7.502,4.7198,1
-7.5275,4.6877,1
-7.5529,4.6554,1
-7.5782,4.623,1
-7.6034,4.5904,1
-7.6284,4.5577,1
-7.6532,4.5249,1
-7.6779,4.492,1
-7.7025,4.4589,1
-7.727,4.4257,1
-7.7513,4.3923,1
-7.7754,4.3588,1
-7.7994,4.3252,1
-7.8233,4.2915,1
-7.847,4.2576,1
-7.8706,4.2237,1
-7.894,4.1895,1
-7.9173,4.1553,1
-7.9404,4.1209,1
-7.9634,4.0864,1
-7.9862,4.0518,1
-8.0089,4.0171,1
-8.0314,3.9822,1
-8.0538,3.9472,1
-8.076,3.9121,1
-8.0981,3.8769,1
-8.12,3.8416,1
-8.1418,3.8061,1
-8.1634,3.7705,1
-8.1849,3.7348,1
-8.2062,3.699,1
-8.2273,3.663,1
-8.2483,3.627,1
-8.2691,3.5908,1
-8.2898,3.5545,1
-8.3103,3.5181,1
-8.3307,3.4816,1
-8.3508,3.445,1
-8.3709,3.4082,1
-8.3907,3.3714,1
-8.4105,3.3344,1
-8.43,3.2973,1
-8.4494,3.2602,1
-8.4686,3.2229,1
-8.4877,3.1855,1
-8.5066,3.148,1
-8.5253,3.1104,1
-8.5438,3.0726,1
-8.5622,3.0348,1
-8.5804,2.9969,1
-8.5985,2.9589,1
-8.6164,2.9207,1
-8.6341,2.8825,1
-8.6517,2.8442,1
-8.669,2.8057,1
-8.6863,2.7672,1
-8.7033,2.7285,1
-8.7202,2.6898,1
-8.7368,2.651,1
-8.7534,2.6121,1
-8.7697,2.573,1
-8.7859,2.5339,1
-8.8019,2.4947,1
-8.8177,2.4554,1
-8.8334,2.416,1
-8.8488,2.3765,1
-8.8641,2.3369,1
-8.8793,2.2972,1
-8.8942,2.2575,1
-8.909,2.2176,1
-8.9235,2.1777,1
-8.9379,2.1377,1
-8.9522,2.0975,1
-8.9662,2.0573,1
-8.9801,2.0171,1
-8.9938,1.9767,1
-9.0073,1.9362,1
-9.0206,1.8957,1
-9.0337,1.8551,1
-9.0467,1.8144,1
-9.0595,1.7736,1
-9.0721,1.7328,1
-9.0845,1.6918,1
-9.0967,1.6508,1
-9.1087,1.6097,1
-9.1206,1.5686,1
-9.1322,1.5273,1
-9.1437,1.486,1
-9.155,1.4446,1
-9.1661,1.4032,1
-9.177,1.3616,1
-9.1877,1.32,1
-9.1983,1.2783,1
-9.2086,1.2366,1
-9.2188,1.1948,1
-9.2288,1.1529,1
-9.2385,1.111,1
-9.2481,1.069,1
-9.2575,1.0269,1
-9.2667,0.98476,1
-9.2757,0.94256,1
-9.2846,0.90029,1
-9.2932,0.85797,1
-9.3016,0.81559,1
-9.3099,0.77314,1
-9.3179,0.73064,1
-9.3258,0.68808,1
-9.3334,0.64546,1
-9.3409,0.60279,1
-9.3482,0.56006,1
-9.3553,0.51728,1
-9.3621,0.47445,1
-9.3688,0.43156,1
-9.3753,0.38862,1
-9.3816,0.34563,1
-9.3877,0.30259,1
-9.3936,0.2595,1
-9.3993,0.21637,1
-9.4048,0.17318,1
-9.4101,0.12995,1
-9.4152,0.08668,1
-9.4201,0.043362,1
-9.4248,2.3084e-015,1
-9.4293,-0.043404,1
-9.4336,-0.086849,1
-9.4377,-0.13034,1
-9.4416,-0.17386,1
-9.4453,-0.21742,1
-9.4488,-0.26103,1
-9.4521,-0.30467,1
-9.4552,-0.34834,1
-9.4581,-0.39205,1
-9.4608,-0.43579,1
-9.4633,-0.47957,1
-9.4656,-0.52338,1
-9.4676,-0.56722,1
-9.4695,-0.61109,1
-9.4712,-0.65499,1
-9.4727,-0.69892,1
-9.4739,-0.74287,1
-9.475,-0.78686,1
-9.4759,-0.83086,1
-9.4765,-0.8749,1
-9.477,-0.91895,1
-9.4772,-0.96303,1
-9.4773,-1.0071,1
-9.4771,-1.0513,1
-9.4768,-1.0954,1
-9.4762,-1.1396,1
-9.4754,-1.1837,1
-9.4744,-1.2279,1
-9.4732,-1.2721,1
-9.4718,-1.3164,1
-9.4702,-1.3606,1
-9.4684,-1.4049,1
-9.4664,-1.4491,1
-9.4642,-1.4934,1
-9.4618,-1.5377,1
-9.4591,-1.582,1
-9.4563,-1.6263,1
-9.4532,-1.6706,1
-9.45,-1.7149,1
-9.4465,-1.7592,1
-9.4428,-1.8036,1
-9.4389,-1.8479,1
-9.4348,-1.8922,1
-9.4305,-1.9366,1
-9.426,-1.9809,1
-9.4213,-2.0252,1
-9.4164,-2.0696,1
-9.4112,-2.1139,1
-9.4059,-2.1582,1
-9.4003,-2.2025,1
-9.3946,-2.2469,1
-9.3886,-2.2912,1
-9.3824,-2.3355,1
-9.376,-2.3798,1
-9.3694,-2.4241,1
-9.3626,-2.4683,1
-9.3556,-2.5126,1
-9.3484,-2.5569,1
-9.341,-2.6011,1
-9.3333,-2.6453,1
-9.3255,-2.6895,1
-9.3174,-2.7337,1
-9.3091,-2.7779,1
-9.3007,-2.8221,1
-9.292,-2.8662,1
-9.2831,-2.9103,1
-9.274,-2.9544,1
-9.2646,-2.9985,1
-9.2551,-3.0425,1
-9.2454,-3.0866,1
-9.2354,-3.1306,1
-9.2253,-3.1745,1
-9.2149,-3.2185,1
-9.2043,-3.2624,1
-9.1936,-3.3063,1
-9.1826,-3.3502,1
-9.1714,-3.394,1
-9.16,-3.4378,1
-9.1483,-3.4816,1
-9.1365,-3.5253,1
-9.1245,-3.569,1
-9.1122,-3.6126,1
-9.0998,-3.6563,1
-9.0871,-3.6998,1
-9.0742,-3.7434,1
-9.0612,-3.7869,1
-9.0479,-3.8304,1
-9.0344,-3.8738,1
-9.0207,-3.9172,1
-9.0067,-3.9605,1
-8.9926,-4.0038,1
-8.9783,-4.047,1
-8.9638,-4.0902,1
-8.949,-4.1334,1
-8.9341,-4.1765,1
-8.9189,-4.2195,1
-8.9035,-4.2625,1
-8.888,-4.3055,1
-8.8722,-4.3483,1
-8.8562,-4.3912,1
-8.84,-4.434,1
-8.8236,-4.4767,1
-8.807,-4.5194,1
-8.7902,-4.562,1
-8.7732,-4.6045,1
-8.756,-4.647,1
-8.7385,-4.6894,1
-8.7209,-4.7318,1
-8.7031,-4.7741,1
-8.685,-4.8164,1
-8.6668,-4.8585,1
-8.6483,-4.9007,1
-8.6297,-4.9427,1
-8.6108,-4.9847,1
-8.5918,-5.0266,1
-8.5725,-5.0684,1
-8.553,-5.1102,1
-8.5333,-5.1519,1
-8.5135,-5.1935,1
-8.4934,-5.2351,1
-8.4731,-5.2765,1
-8.4526,-5.3179,1
-8.4319,-5.3592,1
-8.4111,-5.4005,1
-8.39,-5.4417,1
-8.3687,-5.4827,1
-8.3472,-5.5237,1
-8.3255,-5.5647,1
-8.3036,-5.6055,1
-8.2815,-5.6463,1
-8.2593,-5.6869,1
-8.2368,-5.7275,1
-8.2141,-5.768,1
-8.1912,-5.8084,1
-8.1681,-5.8487,1
-8.1448,-5.889,1
-8.1214,-5.9291,1
-8.0977,-5.9692,1
-8.0738,-6.0091,1
-8.0498,-6.049,1
-8.0255,-6.0888,1
-8.001,-6.1284,1
-7.9764,-6.168,1
-7.9515,-6.2075,1
-7.9265,-6.2469,1
-7.9013,-6.2862,1
-7.8758,-6.3254,1
-7.8502,-6.3644,1
-7.8244,-6.4034,1
-7.7984,-6.4423,1
-7.7722,-6.4811,1
-7.7458,-6.5198,1
-7.7192,-6.5583,1
-7.6924,-6.5968,1
-7.6655,-6.6351,1
-7.6383,-6.6734,1
-7.6109,-6.7115,1
-7.5834,-6.7495,1
-7.5557,-6.7874,1
-7.5278,-6.8252,1
-7.4997,-6.8629,1
-7.4714,-6.9005,1
-7.4429,-6.938,1
-7.4142,-6.9753,1
-7.3854,-7.0125,1
-7.3564,-7.0496,1
-7.3271,-7.0866,1
-7.2977,-7.1235,1
-7.2682,-7.1602,1
-7.2384,-7.1969,1
-7.2084,-7.2334,1
-7.1783,-7.2697,1
-7.148,-7.306,1
-7.1175,-7.3421,1
-7.0868,-7.3781,1
-7.0559,-7.414,1
-7.0249,-7.4498,1
-6.9937,-7.4854,1
-6.9623,-7.5209,1
-6.9307,-7.5562,1
-6.8989,-7.5915,1
-6.867,-7.6266,1
-6.8349,-7.6615,1
-6.8026,-7.6963,1
-6.7701,-7.731,1
-6.7375,-7.7656,1
-6.7046,-7.8,1
-6.6717,-7.8343,1
-6.6385,-7.8684,1
-6.6052,-7.9025,1
-6.5716,-7.9363,1
-6.538,-7.97,1
-6.5041,-8.0036,1
-6.4701,-8.0371,1
-6.4359,-8.0704,1
-6.4015,-8.1035,1
-6.367,-8.1365,1
-6.3323,-8.1694,1
-6.2974,-8.2021,1
-6.2624,-8.2347,1
-6.2272,-8.2671,1
-6.1918,-8.2993,1
-6.1563,-8.3314,1
-6.1206,-8.3634,1
-6.0847,-8.3952,1
-6.0487,-8.4269,1
-6.0125,-8.4584,1
-5.9762,-8.4897,1
-5.9397,-8.5209,1
-5.903,-8.552,1
-5.8662,-8.5829,1
-5.8292,-8.6136,1
-5.792,-8.6441,1
-5.7547,-8.6745,1
-5.7173,-8.7048,1
-5.6796,-8.7349,1
-5.6419,-8.7648,1
-5.6039,-8.7946,1
-5.5659,-8.8242,1
-5.5276,-8.8536,1
-5.4892,-8.8828,1
-5.4507,-8.9119,1
-5.412,-8.9409,1
-5.3731,-8.9696,1
-5.3341,-8.9982,1
-5.295,-9.0267,1
-5.2557,-9.0549,1
-5.2162,-9.083,1
-5.1767,-9.1109,1
-5.1369,-9.1387,1
-5.097,-9.1663,1
-5.057,-9.1937,1
-5.0168,-9.2209,1
-4.9765,-9.2479,1
-4.9361,-9.2748,1
-4.8955,-9.3015,1
-4.8547,-9.328,1
-4.8138,-9.3544,1
-4.7728,-9.3805,1
-4.7317,-9.4065,1
-4.6904,-9.4323,1
-4.6489,-9.4579,1
-4.6073,-9.4834,1
-4.5656,-9.5086,1
-4.5238,-9.5337,1
-4.4818,-9.5586,1
-4.4397,-9.5833,1
-4.3975,-9.6078,1
-4.3551,-9.6321,1
-4.3126,-9.6563,1
-4.2699,-9.6802,1
-4.2272,-9.704,1
-4.1843,-9.7276,1
-4.1413,-9.751,1
-4.0981,-9.7742,1
-4.0548,-9.7972,1
-4.0114,-9.82,1
-3.9679,-9.8427,1
-3.9243,-9.8651,1
-3.8805,-9.8873,1
-3.8366,-9.9094,1
-3.7926,-9.9313,1
-3.7485,-9.9529,1
-3.7042,-9.9744,1
-3.6598,-9.9956,1
-3.6154,-10.017,1
-3.5708,-10.038,1
-3.526,-10.058,1
-3.4812,-10.079,1
-3.4363,-10.099,1
-3.3912,-10.119,1
-3.346,-10.139,1
-3.3007,-10.159,1
-3.2553,-10.178,1
-3.2098,-10.197,1
-3.1642,-10.216,1
-3.1185,-10.235,1
-3.0727,-10.254,1
-3.0268,-10.272,1
-2.9807,-10.291,1
-2.9346,-10.309,1
-2.8883,-10.327,1
-2.842,-10.344,1
-2.7955,-10.362,1
-2.749,-10.379,1
-2.7024,-10.396,1
-2.6556,-10.413,1
-2.6088,-10.429,1
-2.5618,-10.445,1
-2.5148,-10.462,1
-2.4677,-10.478,1
-2.4205,-10.493,1
-2.3731,-10.509,1
-2.3257,-10.524,1
-2.2782,-10.539,1
-2.2307,-10.554,1
-2.183,-10.569,1
-2.1352,-10.583,1
-2.0874,-10.597,1
-2.0394,-10.611,1
-1.9914,-10.625,1
-1.9433,-10.639,1
-1.8951,-10.652,1
-1.8469,-10.665,1
-1.7985,-10.678,1
-1.7501,-10.691,1
-1.7016,-10.704,1
-1.653,-10.716,1
-1.6043,-10.728,1
-1.5556,-10.74,1
-1.5068,-10.751,1
-1.4579,-10.763,1
-1.4089,-10.774,1
-1.3599,-10.785,1
-1.3108,-10.795,1
-1.2616,-10.806,1
-1.2124,-10.816,1
-1.1631,-10.826,1
-1.1137,-10.836,1
-1.0643,-10.846,1
-1.0148,-10.855,1
-0.96519,-10.864,1
-0.91556,-10.873,1
-0.86587,-10.882,1
-0.81611,-10.89,1
-0.7663,-10.898,1
-0.71642,-10.906,1
-0.66649,-10.914,1
-0.61651,-10.922,1
-0.56647,-10.929,1
-0.51637,-10.936,1
-0.46622,-10.943,1
-0.41602,-10.95,1
-0.36577,-10.956,1
-0.31546,-10.962,1
-0.26511,-10.968,1
-0.21471,-10.974,1
-0.16426,-10.979,1
-0.11377,-10.985,1
-0.063233,-10.99,1
-0.012652,-10.994,1
0.037972,-10.999,1
0.088637,-11.003,1
0.13934,-11.007,1
0.19009,-11.011,1
0.24087,-11.015,1
0.29169,-11.018,1
0.34255,-11.021,1
0.39344,-11.024,1
0.44437,-11.027,1
0.49533,-11.029,1
0.54632,-11.032,1
0.59734,-11.034,1
0.64839,-11.035,1
0.69947,-11.037,1
0.75058,-11.038,1
0.80171,-11.039,1
0.85287,-11.04,1
0.90406,-11.04,1
0.95526,-11.041,1
1.0065,-11.041,1
1.0577,-11.041,1
1.109,-11.04,1
1.1603,-11.039,1
1.2116,-11.039,1
1.2629,-11.037,1
1.3143,-11.036,1
1.3656,-11.035,1
1.417,-11.033,1
1.4684,-11.031,1
1.5197,-11.028,1
1.5711,-11.026,1
1.6225,-11.023,1
1.674,-11.02,1
1.7254,-11.017,1
1.7768,-11.013,1
1.8282,-11.009,1
1.8797,-11.005,1
1.9311,-11.001,1
1.9825,-10.997,1
2.034,-10.992,1
2.0854,-10.987,1
2.1368,-10.982,1
2.1883,-10.976,1
2.2397,-10.971,1
2.2911,-10.965,1
2.3425,-10.959,1
2.3939,-10.952,1
2.4453,-10.946,1
2.4967,-10.939,1
2.548,-10.932,1
2.5994,-10.924,1
2.6507,-10.917,1
2.7021,-10.909,1
2.7534,-10.901,1
2.8047,-10.892,1
2.856,-10.884,1
2.9072,-10.875,1
2.9585,-10.866,1
3.0097,-10.857,1
3.0609,-10.847,1
3.112,-10.837,1
3.1632,-10.827,1
3.2143,-10.817,1
3.2654,-10.806,1
3.3164,-10.796,1
3.3675,-10.785,1
3.4185,-10.773,1
3.4694,-10.762,1
3.5204,-10.75,1
3.5713,-10.738,1
3.6221,-10.726,1
3.673,-10.714,1
3.7237,-10.701,1
3.7745,-10.688,1
3.8252,-10.675,1
3.8759,-10.662,1
3.9265,-10.648,1
3.9771,-10.634,1
4.0276,-10.62,1
4.0781,-10.606,1
4.1286,-10.591,1
4.179,-10.576,1
4.2293,-10.561,1
4.2796,-10.546,1
4.3299,-10.53,1
4.3801,-10.514,1
4.4302,-10.498,1
4.4803,-10.482,1
4.5303,-10.466,1
4.5803,-10.449,1
4.6302,-10.432,1
4.6801,-10.415,1
4.7299,-10.397,1
4.7796,-10.38,1
4.8293,-10.362,1
4.8789,-10.343,1
4.9284,-10.325,1
4.9779,-10.306,1
5.0273,-10.287,1
5.0766,-10.268,1
5.1259,-10.249,1
5.1751,-10.229,1
5.2242,-10.21,1
5.2733,-10.189,1
5.3223,-10.169,1
5.3712,-10.149,1
5.42,-10.128,1
5.4688,-10.107,1
5.5174,-10.086,1
5.566,-10.064,1
5.6145,-10.042,1
5.663,-10.02,1
5.7113,-9.9983,1
5.7596,-9.9759,1
5.8078,-9.9533,1
5.8559,-9.9304,1
5.9039,-9.9073,1
5.9518,-9.8839,1
5.9996,-9.8604,1
6.0473,-9.8366,1
6.095,-9.8125,1
6.1425,-9.7883,1
6.19,-9.7638,1
6.2373,-9.7391,1
6.2846,-9.7141,1
6.3318,-9.6889,1
6.3788,-9.6635,1
6.4258,-9.6379,1
6.4727,-9.612,1
6.5194,-9.5859,1
6.5661,-9.5596,1
6.6127,-9.5331,1
6.6591,-9.5063,1
6.7055,-9.4793,1
6.7517,-9.4521,1
6.7978,-9.4247,1
6.8438,-9.397,1
6.8898,-9.3691,1
6.9356,-9.341,1
6.9812,-9.3126,1
7.0268,-9.2841,1
7.0723,-9.2553,1
7.1176,-9.2263,1
7.1628,-9.1971,1
7.2079,-9.1676,1
7.2529,-9.1379,1
7.2978,-9.108,1
7.3425,-9.0779,1
7.3871,-9.0476,1
7.4316,-9.0171,1
7.476,-8.9863,1
7.5203,-8.9553,1
7.5644,-8.9241,1
7.6084,-8.8927,1
7.6522,-8.8611,1
7.696,-8.8292,1
7.7396,-8.7972,1
7.783,-8.7649,1
7.8264,-8.7324,1
7.8696,-8.6997,1
7.9126,-8.6668,1
7.9556,-8.6336,1
7.9983,-8.6003,1
8.041,-8.5667,1
8.0835,-8.533,1
8.1259,-8.499,1
8.1681,-8.4648,1
8.2102,-8.4304,1
8.2521,-8.3958,1
8.2939,-8.361,1
8.3356,-8.326,1
8.3771,-8.2908,1
8.4185,-8.2554,1
8.4597,-8.2197,1
8.5007,-8.1839,1
8.5417,-8.1479,1
8.5824,-8.1116,1
8.623,-8.0752,1
8.6635,-8.0385,1
8.7038,-8.0017,1
8.7439,-7.9646,1
8.7839,-7.9274,1
8.8237,-7.8899,1
8.8634,-7.8523,1
8.9029,-7.8144,1
8.9423,-7.7764,1
8.9815,-7.7382,1
9.0205,-7.6997,1
9.0593,-7.6611,1
9.098,-7.6223,1
9.1366,-7.5833,1
9.1749,-7.544,1
9.2131,-7.5046,1
9.2512,-7.465,1
9.289,-7.4252,1
9.3267,-7.3853,1
9.3642,-7.3451,1
9.4016,-7.3047,1
9.4387,-7.2642,1
9.4757,-7.2235,1
9.5126,-7.1825,1
9.5492,-7.1414,1
9.5857,-7.1001,1
9.622,-7.0587,1
9.6581,-7.017,1
9.694,-6.9752,1
9.7298,-6.9331,1
9.7653,-6.8909,1
9.8007,-6.8486,1
9.8359,-6.806,1
9.871,-6.7632,1
9.9058,-6.7203,1
9.9404,-6.6772,1
9.9749,-6.6339,1
10.009,-6.5905,1
10.043,-6.5469,1
10.077,-6.503,1
10.111,-6.4591,1
10.144,-6.4149,1
10.178,-6.3706,1
10.211,-6.3261,1
10.244,-6.2814,1
10.277,-6.2366,1
10.309,-6.1916,1
10.341,-6.1465,1
10.374,-6.1011,1
10.406,-6.0556,1
10.437,-6.01,1
10.469,-5.9641,1
10.5,-5.9181,1
10.531,-5.872,1
10.562,-5.8257,1
10.593,-5.7792,1
10.624,-5.7326,1
10.654,-5.6858,1
10.684,-5.6388,1
10.714,-5.5917,1
10.744,-5.5444,1
10.773,-5.497,1
10.802,-5.4494,1
10.832,-5.4017,1
10.86,-5.3538,1
10.889,-5.3058,1
10.918,-5.2576,1
10.946,-5.2093,1
10.974,-5.1608,1
11.002,-5.1122,1
11.029,-5.0634,1
11.057,-5.0145,1
11.084,-4.9654,1
11.111,-4.9162,1
11.137,-4.8669,1
11.164,-4.8174,1
11.19,-4.7677,1
11.216,-4.718,1
11.242,-4.668,1
11.268,-4.618,1
11.293,-4.5678,1
11.318,-4.5175,1
11.343,-4.467,1
11.368,-4.4164,1
11.393,-4.3657,1
11.417,-4.3148,1
11.441,-4.2638,1
11.465,-4.2127,1
11.488,-4.1615,1
11.512,-4.1101,1
11.535,-4.0586,1
11.558,-4.007,1
11.58,-3.9552,1
11.603,-3.9033,1
11.625,-3.8513,1
11.647,-3.7992,1
11.669,-3.7469,1
11.69,-3.6946,1
11.712,-3.6421,1
11.733,-3.5895,1
11.753,-3.5368,1
11.774,-3.4839,1
11.794,-3.431,1
11.814,-3.3779,1
11.834,-3.3248,1
11.854,-3.2715,1
11.873,-3.2181,1
11.892,-3.1646,1
11.911,-3.111,1
11.93,-3.0573,1
11.948,-3.0034,1
11.967,-2.9495,1
11.985,-2.8955,1
12.002,-2.8413,1
12.02,-2.7871,1
12.037,-2.7328,1
12.054,-2.6783,1
12.07,-2.6238,1
12.087,-2.5692,1
12.103,-2.5144,1
12.119,-2.4596,1
12.135,-2.4047,1
12.15,-2.3497,1
12.165,-2.2946,1
12.18,-2.2394,1
12.195,-2.1841,1
12.21,-2.1287,1
12.224,-2.0733,1
12.238,-2.0177,1
12.251,-1.9621,1
12.265,-1.9064,1
12.278,-1.8506,1
12.291,-1.7948,1
12.304,-1.7388,1
12.316,-1.6828,1
12.328,-1.6267,1
12.34,-1.5705,1
12.352,-1.5142,1
12.363,-1.4579,1
12.374,-1.4015,1
12.385,-1.345,1
12.396,-1.2885,1
12.406,-1.2318,1
12.417,-1.1751,1
12.426,-1.1184,1
12.436,-1.0616,1
12.445,-1.0047,1
12.454,-0.94774,1
12.463,-0.89073,1
12.472,-0.83366,1
12.48,-0.77653,1
12.488,-0.71934,1
12.496,-0.66209,1
12.503,-0.60479,1
12.511,-0.54743,1
12.518,-0.49002,1
12.524,-0.43255,1
12.531,-0.37503,1
12.537,-0.31747,1
12.543,-0.25985,1
12.549,-0.20219,1
12.554,-0.14447,1
12.559,-0.086717,1
12.564,-0.028917,1
12.569,0.028927,1
12.573,0.086813,1
12.577,0.14474,1
12.581,0.2027,1
12.584,0.26071,1
12.588,0.31875,1
12.591,0.37682,1
12.593,0.43493,1
12.596,0.49308,1
12.598,0.55125,1
12.6,0.60946,1
12.602,0.66769,1
12.603,0.72596,1
12.604,0.78425,1
12.605,0.84256,1
12.606,0.90091,1
12.606,0.95927,1
12.606,1.0177,1
12.606,1.0761,1
12.605,1.1345,1
12.604,1.1929,1
12.603,1.2514,1
12.602,1.3099,1
12.6,1.3684,1
12.599,1.4269,1
12.596,1.4854,1
12.594,1.5439,1
12.591,1.6024,1
12.588,1.661,1
12.585,1.7195,1
12.582,1.7781,1
12.578,1.8367,1
12.574,1.8952,1
12.57,1.9538,1
12.565,2.0123,1
12.56,2.0709,1
12.555,2.1295,1
12.55,2.188,1
12.544,2.2466,1
12.538,2.3051,1
12.532,2.3637,1
12.525,2.4222,1
12.519,2.4807,1
12.512,2.5393,1
12.504,2.5978,1
12.497,2.6562,1
12.489,2.7147,1
12.481,2.7732,1
12.472,2.8316,1
12.464,2.89,1
12.455,2.9484,1
12.445,3.0068,1
12.436,3.0652,1
12.426,3.1235,1
12.416,3.1818,1
12.406,3.2401,1
12.395,3.2983,1
12.384,3.3566,1
12.373,3.4148,1
12.362,3.4729,1
12.35,3.531,1
12.338,3.5891,1
12.326,3.6472,1
12.313,3.7052,1
12.3,3.7632,1
12.287,3.8212,1
12.274,3.8791,1
12.26,3.9369,1
12.247,3.9948,1
12.232,4.0525,1
12.218,4.1103,1
12.203,4.1679,1
12.188,4.2256,1
12.173,4.2832,1
12.158,4.3407,1
12.142,4.3982,1
12.126,4.4556,1
12.109,4.513,1
12.093,4.5703,1
12.076,4.6276,1
12.059,4.6848,1
12.041,4.7419,1
12.024,4.799,1
12.006,4.856,1
11.988,4.913,1
11.969,4.9699,1
11.95,5.0267,1
11.931,5.0835,1
11.912,5.1402,1
11.892,5.1968,1
11.873,5.2533,1
11.853,5.3098,1
11.832,5.3662,1
11.812,5.4225,1
11.791,5.4788,1
11.769,5.535,1
11.748,5.5911,1
11.726,5.6471,1
11.704,5.703,1
11.682,5.7589,1
11.66,5.8146,1
11.637,5.8703,1
11.614,5.9259,1
11.59,5.9814,1
11.567,6.0368,1
11.543,6.0921,1
11.519,6.1474,1
11.495,6.2025,1
11.47,6.2576,1
11.445,6.3125,1
11.42,6.3674,1
11.394,6.4221,1
11.369,6.4768,1
11.343,6.5314,1
11.317,6.5858,1
11.29,6.6402,1
11.263,6.6944,1
11.236,6.7486,1
11.209,6.8026,1
11.182,6.8565,1
11.154,6.9104,1
11.126,6.9641,1
11.098,7.0177,1
11.069,7.0712,1
11.04,7.1245,1
11.011,7.1778,1
10.982,7.2309,1
10.952,7.2839,1
10.922,7.3368,1
10.892,7.3896,1
10.862,7.4423,1
10.831,7.4948,1
10.801,7.5472,1
10.77,7.5995,1
10.738,7.6517,1
10.707,7.7037,1
10.675,7.7556,1
10.643,7.8074,1
10.61,7.8591,1
10.578,7.9106,1
10.545,7.962,1
10.512,8.0132,1
10.478,8.0643,1
10.445,8.1153,1
10.411,8.1661,1
10.377,8.2168,1
10.343,8.2674,1
10.308,8.3178,1
10.273,8.368,1
10.238,8.4182,1
10.203,8.4681,1
10.167,8.518,1
10.131,8.5676,1
