x1,x2,y
11.914,-3.1037,1
11.919,-3.0903,1
11.923,-3.0769,1
11.928,-3.0634,1
11.932,-3.05,1
11.937,-3.0365,1
11.942,-3.0231,1
11.946,-3.0096,1
11.951,-2.9962,1
11.955,-2.9827,1
11.96,-2.9692,1
11.964,-2.9557,1
11.969,-2.9422,1
11.973,-2.9287,1
11.978,-2.9152,1
11.982,-2.9017,1
11.987,-2.8882,1
11.991,-2.8747,1
11.996,-2.8611,1
12,-2.8476,1
12.005,-2.8341,1
12.009,-2.8205,1
12.013,-2.8069,1
12.018,-2.7934,1
12.022,-2.7798,1
12.026,-2.7662,1
12.031,-2.7527,1
12.035,-2.7391,1
12.039,-2.7255,1
12.043,-2.7119,1
12.048,-2.6983,1
12.052,-2.6847,1
12.056,-2.671,1
12.06,-2.6574,1
12.064,-2.6438,1
12.069,-2.6301,1
12.073,-2.6165,1
12.077,-2.6028,1
12.081,-2.5892,1
12.085,-2.5755,1
12.089,-2.5619,1
12.093,-2.5482,1
12.097,-2.5345,1
12.101,-2.5208,1
12.105,-2.5071,1
12.109,-2.4934,1
12.113,-2.4797,1
12.117,-2.466,1
12.121,-2.4523,1
12.125,-2.4386,1
12.129,-2.4249,1
12.133,-2.4111,1
12.137,-2.3974,1
12.141,-2.3836,1
12.145,-2.3699,1
12.148,-2.3561,1
12.152,-2.3424,1
12.156,-2.3286,1
12.16,-2.3148,1
12.164,-2.3011,1
12.167,-2.2873,1
12.171,-2.2735,1
12.175,-2.2597,1
12.179,-2.2459,1
12.182,-2.2321,1
12.186,-2.2183,1
12.19,-2.2045,1
12.193,-2.1906,1
12.197,-2.1768,1
12.201,-2.163,1
12.204,-2.1491,1
12.208,-2.1353,1
12.211,-2.1214,1
12.215,-2.1076,1
12.219,-2.0937,1
12.222,-2.0798,1
12.226,-2.066,1
12.229,-2.0521,1
12.233,-2.0382,1
12.236,-2.0243,1
12.24,-2.0104,1
12.243,-1.9965,1
12.246,-1.9826,1
12.25,-1.9687,1
12.253,-1.9548,1
12.257,-1.9409,1
12.26,-1.927,1
12.263,-1.913,1
12.267,-1.8991,1
12.27,-1.8852,1
12.273,-1.8712,1
12.277,-1.8573,1
12.28,-1.8433,1
12.283,-1.8294,1
12.286,-1.8154,1
12.289,-1.8014,1
12.293,-1.7874,1
12.296,-1.7735,1
12.299,-1.7595,1
12.302,-1.7455,1
12.305,-1.7315,1
12.308,-1.7175,1
12.312,-1.7035,1
12.315,-1.6895,1
12.318,-1.6755,1
12.321,-1.6614,1
12.324,-1.6474,1
12.327,-1.6334,1
12.33,-1.6194,1
12.333,-1.6053,1
12.336,-1.5913,1
12.339,-1.5772,1
12.342,-1.5632,1
12.345,-1.5491,1
12.348,-1.535,1
12.351,-1.521,1
12.353,-1.5069,1
12.356,-1.4928,1
12.359,-1.4788,1
12.362,-1.4647,1
12.365,-1.4506,1
12.368,-1.4365,1
12.37,-1.4224,1
12.373,-1.4083,1
12.376,-1.3942,1
12.379,-1.3801,1
12.381,-1.3659,1
12.384,-1.3518,1
12.387,-1.3377,1
12.389,-1.3236,1
12.392,-1.3094,1
12.395,-1.2953,1
12.397,-1.2811,1
12.4,-1.267,1
12.403,-1.2528,1
12.405,-1.2387,1
12.408,-1.2245,1
12.41,-1.2104,1
12.413,-1.1962,1
12.415,-1.182,1
12.418,-1.1678,1
12.42,-1.1537,1
12.423,-1.1395,1
12.425,-1.1253,1
12.428,-1.1111,1
12.43,-1.0969,1
12.432,-1.0827,1
12.435,-1.0685,1
12.437,-1.0543,1
12.44,-1.0401,1
12.442,-1.0258,1
12.444,-1.0116,1
12.447,-0.99739,1
12.449,-0.98316,1
12.451,-0.96893,1
12.453,-0.95469,1
12.456,-0.94045,1
12.458,-0.9262,1
12.46,-0.91195,1
12.462,-0.8977,1
12.464,-0.88344,1
12.466,-0.86918,1
12.469,-0.85491,1
12.471,-0.84065,1
12.473,-0.82637,1
12.475,-0.8121,1
12.477,-0.79782,1
12.479,-0.78353,1
12.481,-0.76924,1
12.483,-0.75495,1
12.485,-0.74066,1
12.487,-0.72636,1
12.489,-0.71206,1
12.491,-0.69775,1
12.493,-0.68344,1
12.495,-0.66913,1
12.497,-0.65481,1
12.499,-0.64049,1
12.501,-0.62617,1
12.503,-0.61184,1
12.504,-0.59751,1
12.506,-0.58318,1
12.508,-0.56884,1
12.51,-0.5545,1
12.512,-0.54016,1
12.513,-0.52581,1
12.515,-0.51146,1
12.517,-0.49711,1
12.519,-0.48275,1
12.52,-0.46839,1
12.522,-0.45402,1
12.524,-0.43966,1
12.525,-0.42529,1
12.527,-0.41091,1
12.528,-0.39654,1
12.53,-0.38216,1
12.532,-0.36777,1
12.533,-0.35339,1
12.535,-0.339,1
12.536,-0.32461,1
12.538,-0.31021,1
12.539,-0.29581,1
12.541,-0.28141,1
12.542,-0.26701,1
12.544,-0.2526,1
12.545,-0.23819,1
12.547,-0.22377,1
12.548,-0.20936,1
12.549,-0.19494,1
12.551,-0.18052,1
12.552,-0.16609,1
12.553,-0.15166,1
12.555,-0.13723,1
12.556,-0.1228,1
12.557,-0.10836,1
12.559,-0.093922,1
12.56,-0.07948,1
12.561,-0.065035,1
12.562,-0.050588,1
12.563,-0.036137,1
12.565,-0.021684,1
12.566,-0.0072288,1
12.567,0.0072295,1
12.568,0.02169,1
12.569,0.036154,1
12.57,0.05062,1
12.571,0.065089,1
12.572,0.07956,1
12.573,0.094034,1
12.575,0.10851,1
12.576,0.12299,1
12.577,0.13747,1
12.578,0.15195,1
12.579,0.16644,1
12.579,0.18093,1
12.58,0.19542,1
12.581,0.20991,1
12.582,0.22441,1
12.583,0.23891,1
12.584,0.25341,1
12.585,0.26791,1
12.586,0.28242,1
12.586,0.29692,1
12.587,0.31143,1
12.588,0.32595,1
12.589,0.34046,1
12.59,0.35498,1
12.59,0.36949,1
12.591,0.38402,1
12.592,0.39854,1
12.592,0.41306,1
12.593,0.42759,1
12.594,0.44212,1
12.594,0.45665,1
12.595,0.47118,1
12.596,0.48572,1
12.596,0.50026,1
12.597,0.5148,1
12.597,0.52934,1
12.598,0.54388,1
12.598,0.55842,1
12.599,0.57297,1
12.599,0.58752,1
12.6,0.60207,1
12.6,0.61662,1
12.601,0.63118,1
12.601,0.64573,1
12.601,0.66029,1
12.602,0.67485,1
12.602,0.68941,1
12.603,0.70398,1
12.603,0.71854,1
12.603,0.73311,1
12.603,0.74768,1
12.604,0.76225,1
12.604,0.77682,1
12.604,0.79139,1
12.604,0.80597,1
12.605,0.82054,1
12.605,0.83512,1
12.605,0.8497,1
12.605,0.86428,1
12.605,0.87886,1
12.606,0.89345,1
12.606,0.90803,1
12.606,0.92262,1
12.606,0.93721,1
12.606,0.9518,1
12.606,0.96639,1
12.606,0.98098,1
12.606,0.99557,1
12.606,1.0102,1
12.606,1.0248,1
12.606,1.0394,1
12.606,1.054,1
12.606,1.0686,1
12.606,1.0832,1
12.606,1.0978,1
12.605,1.1124,1
12.605,1.127,1
12.605,1.1416,1
12.605,1.1562,1
12.605,1.1708,1
12.605,1.1854,1
12.604,1.2,1
12.604,1.2146,1
12.604,1.2292,1
12.604,1.2439,1
12.603,1.2585,1
12.603,1.2731,1
12.603,1.2877,1
12.602,1.3023,1
12.602,1.3169,1
12.601,1.3316,1
12.601,1.3462,1
12.601,1.3608,1
12.6,1.3754,1
12.6,1.39,1
12.599,1.4047,1
12.599,1.4193,1
12.598,1.4339,1
12.598,1.4485,1
12.597,1.4632,1
12.597,1.4778,1
12.596,1.4924,1
12.596,1.507,1
12.595,1.5217,1
12.594,1.5363,1
12.594,1.5509,1
12.593,1.5656,1
12.592,1.5802,1
12.592,1.5948,1
12.591,1.6095,1
12.59,1.6241,1
12.59,1.6387,1
12.589,1.6534,1
12.588,1.668,1
12.587,1.6826,1
12.586,1.6973,1
12.586,1.7119,1
12.585,1.7265,1
12.584,1.7412,1
12.583,1.7558,1
12.582,1.7704,1
12.581,1.7851,1
12.58,1.7997,1
12.579,1.8144,1
12.578,1.829,1
12.578,1.8436,1
12.577,1.8583,1
12.576,1.8729,1
12.574,1.8875,1
12.573,1.9022,1
12.572,1.9168,1
12.571,1.9315,1
12.57,1.9461,1
12.569,1.9607,1
12.568,1.9754,1
12.567,1.99,1
12.566,2.0047,1
12.564,2.0193,1
12.563,2.0339,1
12.562,2.0486,1
12.561,2.0632,1
12.56,2.0779,1
12.558,2.0925,1
12.557,2.1071,1
12.556,2.1218,1
12.554,2.1364,1
12.553,2.151,1
12.552,2.1657,1
12.55,2.1803,1
12.549,2.195,1
12.548,2.2096,1
12.546,2.2242,1
12.545,2.2389,1
12.543,2.2535,1
12.542,2.2681,1
12.54,2.2828,1
12.539,2.2974,1
12.537,2.312,1
12.536,2.3267,1
12.534,2.3413,1
12.533,2.3559,1
12.531,2.3706,1
12.529,2.3852,1
12.528,2.3998,1
12.526,2.4145,1
12.525,2.4291,1
12.523,2.4437,1
12.521,2.4583,1
12.519,2.473,1
12.518,2.4876,1
12.516,2.5022,1
12.514,2.5168,1
12.512,2.5315,1
12.511,2.5461,1
12.509,2.5607,1
12.507,2.5753,1
12.505,2.59,1
12.503,2.6046,1
12.501,2.6192,1
12.5,2.6338,1
12.498,2.6484,1
12.496,2.6631,1
12.494,2.6777,1
12.492,2.6923,1
12.49,2.7069,1
12.488,2.7215,1
12.486,2.7361,1
12.484,2.7507,1
12.482,2.7654,1
12.48,2.78,1
12.478,2.7946,1
12.475,2.8092,1
12.473,2.8238,1
12.471,2.8384,1
12.469,2.853,1
12.467,2.8676,1
12.465,2.8822,1
12.463,2.8968,1
12.46,2.9114,1
12.458,2.926,1
12.456,2.9406,1
12.454,2.9552,1
12.451,2.9698,1
12.449,2.9844,1
12.447,2.999,1
12.444,3.0136,1
12.442,3.0281,1
12.44,3.0427,1
12.437,3.0573,1
12.435,3.0719,1
12.432,3.0865,1
12.43,3.1011,1
12.427,3.1156,1
12.425,3.1302,1
12.422,3.1448,1
12.42,3.1594,1
12.417,3.1739,1
12.415,3.1885,1
12.412,3.2031,1
12.41,3.2176,1
12.407,3.2322,1
12.404,3.2468,1
12.402,3.2613,1
12.399,3.2759,1
12.397,3.2905,1
12.394,3.305,1
12.391,3.3196,1
12.388,3.3341,1
12.386,3.3487,1
12.383,3.3632,1
12.38,3.3778,1
12.377,3.3923,1
12.375,3.4069,1
12.372,3.4214,1
12.369,3.4359,1
12.366,3.4505,1
12.363,3.465,1
12.36,3.4796,1
12.357,3.4941,1
12.355,3.5086,1
12.352,3.5231,1
12.349,3.5377,1
12.346,3.5522,1
12.343,3.5667,1
12.34,3.5812,1
12.337,3.5957,1
12.334,3.6103,1
12.331,3.6248,1
12.327,3.6393,1
12.324,3.6538,1
12.321,3.6683,1
12.318,3.6828,1
12.315,3.6973,1
12.312,3.7118,1
12.309,3.7263,1
12.305,3.7408,1
12.302,3.7553,1
12.299,3.7698,1
12.296,3.7843,1
12.293,3.7987,1
12.289,3.8132,1
12.286,3.8277,1
12.283,3.8422,1
12.279,3.8567,1
12.276,3.8711,1
12.273,3.8856,1
12.269,3.9001,1
12.266,3.9145,1
12.262,3.929,1
12.259,3.9434,1
12.255,3.9579,1
12.252,3.9724,1
12.249,3.9868,1
12.245,4.0013,1
12.242,4.0157,1
12.238,4.0301,1
12.234,4.0446,1
12.231,4.059,1
12.227,4.0734,1
12.224,4.0879,1
12.22,4.1023,1
12.216,4.1167,1
12.213,4.1312,1
12.209,4.1456,1
12.205,4.16,1
12.202,4.1744,1
12.198,4.1888,1
12.194,4.2032,1
12.19,4.2176,1
12.187,4.232,1
12.183,4.2464,1
12.179,4.2608,1
12.175,4.2752,1
12.171,4.2896,1
12.168,4.304,1
12.164,4.3184,1
12.16,4.3327,1
12.156,4.3471,1
12.152,4.3615,1
12.148,4.3758,1
12.144,4.3902,1
12.14,4.4046,1
12.136,4.4189,1
12.132,4.4333,1
12.128,4.4476,1
12.124,4.462,1
12.12,4.4763,1
12.116,4.4907,1
12.112,4.505,1
12.108,4.5193,1
12.104,4.5337,1
12.099,4.548,1
12.095,4.5623,1
12.091,4.5767,1
12.087,4.591,1
12.083,4.6053,1
12.078,4.6196,1
12.074,4.6339,1
12.07,4.6482,1
12.066,4.6625,1
12.061,4.6768,1
12.057,4.6911,1
12.053,4.7054,1
12.048,4.7197,1
12.044,4.7339,1
12.04,4.7482,1
12.035,4.7625,1
12.031,4.7768,1
12.026,4.791,1
12.022,4.8053,1
12.017,4.8195,1
12.013,4.8338,1
12.008,4.848,1
12.004,4.8623,1
11.999,4.8765,1
11.995,4.8908,1
11.99,4.905,1
11.986,4.9192,1
11.981,4.9334,1
11.976,4.9477,1
11.972,4.9619,1
11.967,4.9761,1
11.962,4.9903,1
11.958,5.0045,1
11.953,5.0187,1
11.948,5.0329,1
11.944,5.0471,1
11.939,5.0613,1
11.934,5.0755,1
11.929,5.0896,1
11.924,5.1038,1
11.92,5.118,1
11.915,5.1322,1
11.91,5.1463,1
11.905,5.1605,1
11.9,5.1746,1
11.895,5.1888,1
11.89,5.2029,1
11.885,5.2171,1
11.88,5.2312,1
11.875,5.2453,1
11.87,5.2595,1
11.865,5.2736,1
11.86,5.2877,1
11.855,5.3018,1
11.85,5.3159,1
11.845,5.33,1
11.84,5.3441,1
11.835,5.3582,1
11.83,5.3723,1
11.825,5.3864,1
11.82,5.4005,1
11.814,5.4145,1
11.809,5.4286,1
11.804,5.4427,1
11.799,5.4567,1
11.794,5.4708,1
11.788,5.4848,1
11.783,5.4989,1
11.778,5.5129,1
11.772,5.527,1
11.767,5.541,1
11.762,5.555,1
11.756,5.569,1
11.751,5.5831,1
11.746,5.5971,1
11.74,5.6111,1
11.735,5.6251,1
11.729,5.6391,1
11.724,5.6531,1
11.718,5.6671,1
11.713,5.681,1
11.707,5.695,1
11.702,5.709,1
11.696,5.7229,1
11.691,5.7369,1
11.685,5.7509,1
11.68,5.7648,1
11.674,5.7788,1
11.668,5.7927,1
11.663,5.8066,1
11.657,5.8206,1
11.651,5.8345,1
11.646,5.8484,1
11.64,5.8623,1
11.634,5.8762,1
11.629,5.8901,1
11.623,5.904,1
11.617,5.9179,1
11.611,5.9318,1
11.605,5.9457,1
11.6,5.9595,1
11.594,5.9734,1
11.588,5.9873,1
11.582,6.0011,1
11.576,6.015,1
11.57,6.0288,1
11.564,6.0427,1
11.558,6.0565,1
11.552,6.0703,1
11.546,6.0842,1
11.54,6.098,1
11.534,6.1118,1
11.528,6.1256,1
11.522,6.1394,1
11.516,6.1532,1
11.51,6.167,1
11.504,6.1808,1
11.498,6.1946,1
11.492,6.2083,1
11.486,6.2221,1
11.48,6.2359,1
11.473,6.2496,1
11.467,6.2634,1
11.461,6.2771,1
11.455,6.2908,1
11.449,6.3046,1
11.442,6.3183,1
11.436,6.332,1
11.43,6.3457,1
11.423,6.3594,1
11.417,6.3731,1
11.411,6.3868,1
11.404,6.4005,1
11.398,6.4142,1
11.392,6.4279,1
11.385,6.4415,1
11.379,6.4552,1
11.372,6.4689,1
11.366,6.4825,1
11.36,6.4961,1
11.353,6.5098,1
11.347,6.5234,1
11.34,6.537,1
11.334,6.5507,1
11.327,6.5643,1
11.32,6.5779,1
11.314,6.5915,1
11.307,6.6051,1
11.301,6.6187,1
11.294,6.6322,1
11.287,6.6458,1
11.281,6.6594,1
11.274,6.6729,1
11.267,6.6865,1
11.261,6.7,1
11.254,6.7136,1
11.247,6.7271,1
11.24,6.7406,1
11.234,6.7542,1
11.227,6.7677,1
11.22,6.7812,1
11.213,6.7947,1
11.206,6.8082,1
11.199,6.8217,1
11.193,6.8351,1
11.186,6.8486,1
11.179,6.8621,1
11.172,6.8756,1
11.165,6.889,1
11.158,6.9025,1
11.151,6.9159,1
11.144,6.9293,1
11.137,6.9427,1
11.13,6.9562,1
11.123,6.9696,1
11.116,6.983,1
11.109,6.9964,1
11.102,7.0098,1
11.095,7.0232,1
11.088,7.0365,1
11.08,7.0499,1
11.073,7.0633,1
11.066,7.0766,1
11.059,7.09,1
11.052,7.1033,1
11.044,7.1166,1
11.037,7.13,1
11.03,7.1433,1
11.023,7.1566,1
11.015,7.1699,1
11.008,7.1832,1
11.001,7.1965,1
10.994,7.2098,1
10.986,7.2231,1
10.979,7.2363,1
10.971,7.2496,1
10.964,7.2628,1
10.957,7.2761,1
10.949,7.2893,1
10.942,7.3026,1
10.934,7.3158,1
10.927,7.329,1
10.919,7.3422,1
10.912,7.3554,1
10.904,7.3686,1
10.897,7.3818,1
10.889,7.395,1
10.882,7.4081,1
10.874,7.4213,1
10.867,7.4345,1
10.859,7.4476,1
10.851,7.4608,1
10.844,7.4739,1
10.836,7.487,1
10.828,7.5001,1
10.821,7.5132,1
10.813,7.5263,1
10.805,7.5394,1
10.797,7.5525,1
10.79,7.5656,1
10.782,7.5787,1
10.774,7.5917,1
10.766,7.6048,1
10.759,7.6178,1
10.751,7.6309,1
10.743,7.6439,1
10.735,7.6569,1
10.727,7.6699,1
10.719,7.683,1
10.711,7.696,1
10.703,7.7089,1
10.695,7.7219,1
10.687,7.7349,1
10.68,7.7479,1
10.672,7.7608,1
10.664,7.7738,1
10.656,7.7867,1
10.647,7.7997,1
10.639,7.8126,1
10.631,7.8255,1
10.623,7.8384,1
10.615,7.8513,1
10.607,7.8642,1
10.599,7.8771,1
10.591,7.89,1
10.583,7.9028,1
10.574,7.9157,1
10.566,7.9285,1
10.558,7.9414,1
10.55,7.9542,1
10.542,7.9671,1
10.533,7.9799,1
10.525,7.9927,1
10.517,8.0055,1
10.508,8.0183,1
10.5,8.0311,1
10.492,8.0438,1
10.483,8.0566,1
10.475,8.0694,1
10.467,8.0821,1
10.458,8.0948,1
10.45,8.1076,1
10.441,8.1203,1
10.433,8.133,1
10.425,8.1457,1
10.416,8.1584,1
10.408,8.1711,1
10.399,8.1838,1
10.391,8.1965,1
10.382,8.2091,1
10.373,8.2218,1
10.365,8.2344,1
10.356,8.2471,1
10.348,8.2597,1
10.339,8.2723,1
10.33,8.2849,1
10.322,8.2975,1
10.313,8.3101,1
10.305,8.3227,1
10.296,8.3353,1
10.287,8.3478,1
10.278,8.3604,1
10.27,8.3729,1
10.261,8.3855,1
10.252,8.398,1
10.243,8.4105,1
10.235,8.423,1
10.226,8.4355,1
10.217,8.448,1
10.208,8.4605,1
10.199,8.473,1
10.19,8.4855,1
10.181,8.4979,1
10.173,8.5104,1
10.164,8.5228,1
10.155,8.5352,1
10.146,8.5477,1
10.137,8.5601,1
10.128,8.5725,1
10.119,8.5849,1
10.11,8.5972,1
10.101,8.6096,1
10.092,8.622,1
10.083,8.6343,1
10.074,8.6467,1
10.065,8.659,1
10.055,8.6713,1
10.046,8.6836,1
10.037,8.696,1
10.028,8.7083,1
10.019,8.7205,1
10.01,8.7328,1
10.001,8.7451,1
9.9914,8.7573,1
9.9822,8.7696,1
9.9729,8.7818,1
9.9637,8.7941,1
9.9544,8.8063,1
9.9452,8.8185,1
9.9359,8.8307,1
9.9266,8.8429,1
9.9172,8.8551,1
9.9079,8.8672,1
9.8985,8.8794,1
9.8892,8.8916,1
9.8798,8.9037,1
9.8704,8.9158,1
9.861,8.928,1
9.8516,8.9401,1
9.8421,8.9522,1
9.8327,8.9643,1
9.8232,8.9763,1
9.8137,8.9884,1
9.8042,9.0005,1
9.7947,9.0125,1
9.7852,9.0246,1
9.7756,9.0366,1
9.766,9.0486,1
9.7565,9.0606,1
9.7469,9.0726,1
9.7373,9.0846,1
9.7277,9.0966,1
9.718,9.1086,1
9.7084,9.1206,1
9.6987,9.1325,1
9.689,9.1445,1
9.6794,9.1564,1
9.6696,9.1683,1
9.6599,9.1802,1
9.6502,9.1921,1
9.6404,9.204,1
9.6307,9.2159,1
9.6209,9.2278,1
9.6111,9.2396,1
9.6013,9.2515,1
9.5915,9.2633,1
9.5816,9.2751,1
9.5718,9.287,1
9.5619,9.2988,1
9.552,9.3106,1
9.5421,9.3224,1
9.5322,9.3341,1
9.5223,9.3459,1
9.5124,9.3577,1
9.5024,9.3694,1
9.4924,9.3811,1
9.4825,9.3929,1
9.4725,9.4046,1
9.4624,9.4163,1
9.4524,9.428,1
9.4424,9.4397,1
9.4323,9.4513,1
9.4223,9.463,1
9.4122,9.4747,1
9.4021,9.4863,1
9.392,9.4979,1
9.3818,9.5095,1
9.3717,9.5211,1
9.3615,9.5327,1
9.3514,9.5443,1
9.3412,9.5559,1
9.331,9.5675,1
9.3208,9.579,1
9.3106,9.5906,1
9.3003,9.6021,1
9.2901,9.6136,1
9.2798,9.6251,1
9.2695,9.6366,1
9.2592,9.6481,1
9.2489,9.6596,1
9.2386,9.6711,1
9.2282,9.6825,1
9.2179,9.694,1
9.2075,9.7054,1
9.1971,9.7168,1
9.1867,9.7282,1
9.1763,9.7396,1
9.1659,9.751,1
9.1555,9.7624,1
9.145,9.7738,1
9.1346,9.7851,1
9.1241,9.7965,1
9.1136,9.8078,1
9.1031,9.8191,1
9.0925,9.8304,1
9.082,9.8417,1
9.0715,9.853,1
9.0609,9.8643,1
9.0503,9.8756,1
9.0397,9.8868,1
9.0291,9.8981,1
9.0185,9.9093,1
9.0079,9.9205,1
8.9972,9.9317,1
8.9866,9.9429,1
8.9759,9.9541,1
8.9652,9.9653,1
8.9545,9.9765,1
8.9438,9.9876,1
8.933,9.9988,1
8.9223,10.01,1
8.9115,10.021,1
8.9008,10.032,1
8.89,10.043,1
8.8792,10.054,1
8.8684,10.065,1
8.8575,10.076,1
8.8467,10.087,1
8.8358,10.099,1
8.825,10.11,1
8.8141,10.121,1
8.8032,10.132,1
8.7923,10.143,1
8.7814,10.154,1
8.7704,10.165,1
8.7595,10.175,1
8.7485,10.186,1
8.7375,10.197,1
8.7266,10.208,1
8.7155,10.219,1
8.7045,10.23,1
8.6935,10.241,1
8.6825,10.252,1
8.6714,10.263,1
8.6603,10.274,1
8.6492,10.284,1
8.6381,10.295,1
8.627,10.306,1
8.6159,10.317,1
8.6048,10.328,1
8.5936,10.338,1
8.5824,10.349,1
8.5713,10.36,1
8.5601,10.371,1
8.5489,10.381,1
8.5376,10.392,1
8.5264,10.403,1
8.5152,10.413,1
8.5039,10.424,1
8.4926,10.435,1
8.4813,10.446,1
8.47,10.456,1
8.4587,10.467,1
8.4474,10.477,1
8.4361,10.488,1
8.4247,10.499,1
8.4133,10.509,1
8.402,10.52,1
8.3906,10.53,1
8.3792,10.541,1
8.3678,10.551,1
8.3563,10.562,1
8.3449,10.572,1
8.3334,10.583,1
8.3219,10.593,1
8.3105,10.604,1
8.299,10.614,1
8.2875,10.625,1
8.2759,10.635,1
8.2644,10.646,1
8.2528,10.656,1
8.2413,10.666,1
8.2297,10.677,1
8.2181,10.687,1
8.2065,10.698,1
8.1949,10.708,1
8.1833,10.718,1
8.1716,10.729,1
8.16,10.739,1
8.1483,10.749,1
8.1366,10.76,1
8.1249,10.77,1
8.1132,10.78,1
8.1015,10.79,1
8.0898,10.801,1
8.0781,10.811,1
8.0663,10.821,1
8.0545,10.831,1
8.0427,10.841,1
8.031,10.852,1
8.0191,10.862,1
8.0073,10.872,1
7.9955,10.882,1
7.9836,10.892,1
7.9718,10.902,1
7.9599,10.912,1
7.948,10.922,1
7.9361,10.932,1
7.9242,10.942,1
7.9123,10.953,1
7.9004,10.963,1
7.8884,10.973,1
7.8765,10.983,1
7.8645,10.993,1
7.8525,11.003,1
7.8405,11.012,1
7.8285,11.022,1
7.8165,11.032,1
7.8044,11.042,1
7.7924,11.052,1
7.7803,11.062,1
7.7683,11.072,1
7.7562,11.082,1
7.7441,11.092,1
7.732,11.102,1
7.7199,11.111,1
7.7077,11.121,1
7.6956,11.131,1
7.6834,11.141,1
7.6712,11.151,1
7.6591,11.16,1
7.6469,11.17,1
7.6347,11.18,1
7.6224,11.19,1
7.6102,11.199,1
7.598,11.209,1
7.5857,11.219,1
7.5734,11.228,1
7.5612,11.238,1
7.5489,11.248,1
7.5366,11.257,1
7.5242,11.267,1
7.5119,11.277,1
7.4996,11.286,1
7.4872,11.296,1
7.4748,11.305,1
7.4625,11.315,1
7.4501,11.324,1
7.4377,11.334,1
7.4253,11.343,1
7.4128,11.353,1
7.4004,11.362,1
7.3879,11.372,1
7.3755,11.381,1
7.363,11.391,1
7.3505,11.4,1
7.338,11.41,1
7.3255,11.419,1
7.313,11.428,1
7.3004,11.438,1
7.2879,11.447,1
7.2753,11.457,1
7.2628,11.466,1
7.2502,11.475,1
7.2376,11.484,1
7.225,11.494,1
7.2124,11.503,1
7.1997,11.512,1
7.1871,11.522,1
7.1744,11.531,1
7.1618,11.54,1
7.1491,11.549,1
7.1364,11.558,1
7.1237,11.568,1
7.111,11.577,1
7.0983,11.586,1
7.0855,11.595,1
7.0728,11.604,1
7.06,11.613,1
7.0473,11.622,1
7.0345,11.632,1
7.0217,11.641,1
7.0089,11.65,1
6.9961,11.659,1
6.9832,11.668,1
6.9704,11.677,1
6.9576,11.686,1
6.9447,11.695,1
6.9318,11.704,1
6.9189,11.713,1
6.906,11.722,1
6.8931,11.731,1
6.8802,11.739,1
6.8673,11.748,1
6.8543,11.757,1
6.8414,11.766,1
6.8284,11.775,1
6.8154,11.784,1
6.8025,11.793,1
6.7895,11.801,1
6.7764,11.81,1
6.7634,11.819,1
6.7504,11.828,1
6.7373,11.837,1
6.7243,11.845,1
6.7112,11.854,1
6.6981,11.863,1
6.6851,11.871,1
6.672,11.88,1
6.6588,11.889,1
6.6457,11.897,1
6.6326,11.906,1
6.6194,11.915,1
6.6063,11.923,1
6.5931,11.932,1
6.5799,11.941,1
6.5668,11.949,1
6.5536,11.958,1
6.5404,11.966,1
6.5271,11.975,1
6.5139,11.983,1
6.5007,11.992,1
6.4874,12,1
6.4741,12.009,1
6.4609,12.017,1
6.4476,12.026,1
6.4343,12.034,1
6.421,12.042,1
6.4076,12.051,1
6.3943,12.059,1
6.381,12.068,1
6.3676,12.076,1
6.3543,12.084,1
6.3409,12.093,1
6.3275,12.101,1
6.3141,12.109,1
6.3007,12.117,1
6.2873,12.126,1
6.2739,12.134,1
6.2604,12.142,1
6.247,12.15,1
6.2335,12.159,1
6.22,12.167,1
6.2066,12.175,1
6.1931,12.183,1
6.1796,12.191,1
6.1661,12.199,1
6.1525,12.208,1
6.139,12.216,1
6.1255,12.224,1
6.1119,12.232,1
6.0983,12.24,1
6.0848,12.248,1
6.0712,12.256,1
6.0576,12.264,1
6.044,12.272,1
6.0304,12.28,1
6.0167,12.288,1
6.0031,12.296,1
5.9895,12.304,1
5.9758,12.312,1
5.9621,12.32,1
5.9484,12.327,1
5.9348,12.335,1
5.9211,12.343,1
5.9074,12.351,1
5.8936,12.359,1
5.8799,12.367,1
5.8662,12.374,1
5.8524,12.382,1
5.8387,12.39,1
5.8249,12.398,1
5.8111,12.405,1
5.7973,12.413,1
5.7835,12.421,1
5.7697,12.429,1
5.7559,12.436,1
5.7421,12.444,1
5.7282,12.452,1
5.7144,12.459,1
5.7005,12.467,1
5.6866,12.474,1
5.6728,12.482,1
5.6589,12.49,1
5.645,12.497,1
5.6311,12.505,1
5.6171,12.512,1
5.6032,12.52,1
5.5893,12.527,1
5.5753,12.535,1
5.5614,12.542,1
5.5474,12.55,1
5.5334,12.557,1
5.5194,12.564,1
5.5054,12.572,1
5.4914,12.579,1
5.4774,12.587,1
5.4634,12.594,1
5.4493,12.601,1
5.4353,12.609,1
5.4212,12.616,1
5.4072,12.623,1
5.3931,12.63,1
5.379,12.638,1
5.3649,12.645,1
5.3508,12.652,1
5.3367,12.659,1
5.3226,12.667,1
5.3084,12.674,1
5.2943,12.681,1
5.2801,12.688,1
5.266,12.695,1
5.2518,12.702,1
5.2376,12.709,1
5.2234,12.716,1
5.2092,12.723,1
5.195,12.731,1
5.1808,12.738,1
5.1666,12.745,1
